Household.Num,Income,FamilySize,NumAdults,RandData,IncomeBin,FSBin,AdultBin
2553646,112500,3,3,1,100-150,3,3-4
2553747,112500,1,1,1,100-150,1,1
2555444,17500,2,2,1,<25,2,2
2556141,62500,4,2,1,50-75,4-5,2
2556545,87500,4,4,1,75-100,4-5,3-4
2559944,150000,2,2,0,>150,2,2
2560141,45000,2,2,1,25-50,2,2
2560646,87500,2,2,1,75-100,2,2
2562343,62500,2,2,1,50-75,2,2
2563646,87500,6,4,1,75-100,>=6,3-4
2564141,112500,2,2,1,100-150,2,2
2564747,45000,4,3,1,25-50,4-5,3-4
2565242,87500,2,2,1,75-100,2,2
2567198,35000,3,2,0,25-50,3,2
2567242,87500,6,6,1,75-100,>=6,5-6
2573848,62500,4,3,1,50-75,4-5,3-4
2578444,150000,3,3,1,>150,3,3-4
2580545,87500,3,2,1,75-100,3,2
2582967,87500,3,3,0,75-100,3,3-4
2583646,35000,2,2,1,25-50,2,2
2583848,87500,3,2,1,75-100,3,2
2584747,112500,2,2,1,100-150,2,2
2591747,62500,2,1,1,50-75,2,1
2592848,150000,2,2,1,>150,2,2
2595747,87500,3,3,1,75-100,3,3-4
2599646,112500,2,2,1,100-150,2,2
2600414,150000,6,4,0,>150,>=6,3-4
2601747,87500,5,5,1,75-100,4-5,5-6
2603815,87500,6,4,0,75-100,>=6,3-4
2605307,62500,2,1,0,50-75,2,1
2605343,150000,6,2,1,>150,>=6,2
2610444,150000,2,2,1,>150,2,2
2613141,87500,5,5,1,75-100,4-5,5-6
2617646,150000,5,5,1,>150,4-5,5-6
2618646,35000,2,2,1,25-50,2,2
2622150,62500,3,2,0,50-75,3,2
2623737,87500,4,4,0,75-100,4-5,3-4
2626747,62500,2,1,1,50-75,2,1
2627242,87500,4,3,1,75-100,4-5,3-4
2627545,45000,4,3,1,25-50,4-5,3-4
2627646,35000,1,1,1,25-50,1,1
2632343,87500,2,2,1,75-100,2,2
2633343,87500,6,6,1,75-100,>=6,5-6
2637343,112500,4,2,1,100-150,4-5,2
2639980,45000,1,1,0,25-50,1,1
2640848,150000,5,4,1,>150,4-5,3-4
2642141,25000,1,1,1,25-50,1,1
2646141,10000,3,2,1,<25,3,2
2650747,150000,4,2,1,>150,4-5,2
2650848,87500,1,1,1,75-100,1,1
2651848,112500,4,4,1,100-150,4-5,3-4
2658343,87500,3,2,1,75-100,3,2
2659545,87500,4,2,1,75-100,4-5,2
2661444,112500,1,1,1,100-150,1,1
2662646,150000,5,5,1,>150,4-5,5-6
2663242,62500,2,2,1,50-75,2,2
2663601,62500,4,2,0,50-75,4-5,2
2665242,62500,4,3,1,50-75,4-5,3-4
2667545,87500,4,2,1,75-100,4-5,2
2671444,45000,2,2,1,25-50,2,2
2674343,150000,1,1,1,>150,1,1
2676622,87500,3,2,0,75-100,3,2
2677646,87500,2,1,1,75-100,2,1
2681848,62500,3,3,1,50-75,3,3-4
2684646,87500,5,5,1,75-100,4-5,5-6
2687545,150000,2,2,1,>150,2,2
2688019,150000,5,3,0,>150,4-5,3-4
2690141,150000,4,2,1,>150,4-5,2
2691242,35000,3,3,1,25-50,3,3-4
2696141,35000,2,2,1,25-50,2,2
2698343,150000,5,2,1,>150,4-5,2
2699848,87500,6,5,1,75-100,>=6,5-6
2699927,45000,5,2,0,25-50,4-5,2
2700545,150000,5,5,1,>150,4-5,5-6
2703343,87500,2,2,1,75-100,2,2
2706141,112500,6,6,1,100-150,>=6,5-6
2707646,112500,2,2,1,100-150,2,2
2707747,87500,2,2,1,75-100,2,2
2707848,25000,1,1,1,25-50,1,1
2708343,87500,6,5,1,75-100,>=6,5-6
2708747,62500,4,2,1,50-75,4-5,2
2711444,87500,5,3,1,75-100,4-5,3-4
2711825,150000,3,3,0,>150,3,3-4
2712141,87500,2,2,1,75-100,2,2
2717646,112500,2,2,1,100-150,2,2
2720747,87500,7,5,1,75-100,>=6,5-6
2722444,10000,1,1,1,<25,1,1
2723242,62500,3,2,1,50-75,3,2
2726444,62500,4,2,1,50-75,4-5,2
2726646,62500,3,2,1,50-75,3,2
2728141,87500,2,2,1,75-100,2,2
2730848,45000,1,1,1,25-50,1,1
2732141,112500,3,2,1,100-150,3,2
2732747,87500,5,3,1,75-100,4-5,3-4
2733343,150000,6,5,1,>150,>=6,5-6
2736444,87500,5,2,1,75-100,4-5,2
2741141,150000,3,2,1,>150,3,2
2743343,62500,5,3,1,50-75,4-5,3-4
2744141,62500,2,2,1,50-75,2,2
2744444,25000,2,2,1,25-50,2,2
2745747,62500,2,2,1,50-75,2,2
2746545,62500,1,1,1,50-75,1,1
2755242,150000,5,3,1,>150,4-5,3-4
2755343,62500,2,2,1,50-75,2,2
2756747,112500,5,3,1,100-150,4-5,3-4
2757242,45000,3,2,1,25-50,3,2
2759343,45000,3,3,1,25-50,3,3-4
2765343,45000,1,1,1,25-50,1,1
2768848,62500,2,2,1,50-75,2,2
2770646,62500,2,1,1,50-75,2,1
2776747,150000,3,3,1,>150,3,3-4
2777444,87500,2,2,1,75-100,2,2
2783646,35000,1,1,1,25-50,1,1
2784141,62500,1,1,1,50-75,1,1
2789444,150000,3,3,1,>150,3,3-4
2790343,45000,4,2,1,25-50,4-5,2
2791343,150000,6,6,1,>150,>=6,5-6
2798646,17500,3,3,1,<25,3,3-4
2800848,150000,5,5,1,>150,4-5,5-6
2804343,112500,3,2,1,100-150,3,2
2807646,150000,3,2,1,>150,3,2
2810343,150000,2,2,1,>150,2,2
2811444,87500,3,3,1,75-100,3,3-4
2815848,87500,5,4,1,75-100,4-5,3-4
2816545,62500,4,4,1,50-75,4-5,3-4
2818243,25000,2,2,0,25-50,2,2
2820141,87500,3,3,1,75-100,3,3-4
2827141,62500,3,2,1,50-75,3,2
2827444,62500,2,2,1,50-75,2,2
2827545,87500,2,2,1,75-100,2,2
2828747,150000,6,5,1,>150,>=6,5-6
2830242,25000,1,1,1,25-50,1,1
2834141,62500,3,3,1,50-75,3,3-4
2837646,25000,3,3,1,25-50,3,3-4
2840545,62500,3,3,1,50-75,3,3-4
2842848,87500,2,2,1,75-100,2,2
2843848,87500,4,3,1,75-100,4-5,3-4
2847444,45000,4,3,1,25-50,4-5,3-4
2848343,112500,4,3,1,100-150,4-5,3-4
2851242,45000,4,2,1,25-50,4-5,2
2857444,62500,3,2,1,50-75,3,2
2858646,87500,2,2,1,75-100,2,2
2858747,150000,6,2,1,>150,>=6,2
2864141,62500,3,2,1,50-75,3,2
2866646,87500,3,3,1,75-100,3,3-4
2867444,45000,2,2,1,25-50,2,2
2868545,45000,5,3,1,25-50,4-5,3-4
2869545,87500,5,3,1,75-100,4-5,3-4
2870444,35000,3,3,1,25-50,3,3-4
2871747,150000,6,2,1,>150,>=6,2
2872444,175000,3,2,1,>150,3,2
2876343,112500,6,3,1,100-150,>=6,3-4
2877421,62500,3,3,0,50-75,3,3-4
2880343,150000,4,4,1,>150,4-5,3-4
2881221,150000,3,3,0,>150,3,3-4
2884848,35000,5,2,1,25-50,4-5,2
2886545,10000,5,4,1,<25,4-5,3-4
2889141,112500,2,2,1,100-150,2,2
2890067,62500,2,2,0,50-75,2,2
2890141,62500,2,2,1,50-75,2,2
2890242,150000,4,3,1,>150,4-5,3-4
2891141,45000,3,3,1,25-50,3,3-4
2896848,87500,5,4,1,75-100,4-5,3-4
2897848,62500,2,1,1,50-75,2,1
2899343,150000,2,2,1,>150,2,2
2900242,45000,6,6,1,25-50,>=6,5-6
2900545,10000,1,1,1,<25,1,1
2901141,62500,2,2,1,50-75,2,2
2903444,150000,6,5,1,>150,>=6,5-6
2903848,62500,4,3,1,50-75,4-5,3-4
2907242,150000,2,2,1,>150,2,2
2908671,87500,6,3,0,75-100,>=6,3-4
2911545,150000,2,2,1,>150,2,2
2911747,62500,3,2,1,50-75,3,2
2913094,62500,2,2,0,50-75,2,2
2914646,45000,1,1,1,25-50,1,1
2916141,25000,6,4,1,25-50,>=6,3-4
2916242,62500,3,3,1,50-75,3,3-4
2916646,87500,3,2,1,75-100,3,2
2918444,62500,5,3,1,50-75,4-5,3-4
2922646,87500,3,3,1,75-100,3,3-4
2928545,25000,2,2,1,25-50,2,2
2930242,62500,3,2,1,50-75,3,2
2930444,25000,4,2,1,25-50,4-5,2
2931848,150000,2,2,1,>150,2,2
2932242,112500,4,4,1,100-150,4-5,3-4
2933343,10000,1,1,1,<25,1,1
2938141,62500,3,2,1,50-75,3,2
2938848,150000,2,2,1,>150,2,2
2940343,87500,5,3,1,75-100,4-5,3-4
2941343,150000,5,5,1,>150,4-5,5-6
2945444,62500,1,1,1,50-75,1,1
2946545,87500,4,2,1,75-100,4-5,2
2946665,150000,4,4,0,>150,4-5,3-4
2948242,87500,5,5,1,75-100,4-5,5-6
2950994,112500,2,2,0,100-150,2,2
2953343,62500,2,1,1,50-75,2,1
2953444,62500,3,2,1,50-75,3,2
2956848,150000,1,1,1,>150,1,1
2957545,62500,1,1,1,50-75,1,1
2959747,10000,2,2,1,<25,2,2
2960343,87500,4,4,1,75-100,4-5,3-4
2960848,112500,4,3,1,100-150,4-5,3-4
2961141,150000,2,2,1,>150,2,2
2961747,62500,2,2,1,50-75,2,2
2963141,62500,3,2,1,50-75,3,2
2964545,62500,3,2,1,50-75,3,2
2965545,25000,1,1,1,25-50,1,1
2967444,112500,5,5,1,100-150,4-5,5-6
2968141,62500,2,2,1,50-75,2,2
2970747,10000,3,2,1,<25,3,2
2970848,87500,2,2,1,75-100,2,2
2974848,87500,3,2,1,75-100,3,2
2975545,62500,4,3,1,50-75,4-5,3-4
2979545,112500,4,4,1,100-150,4-5,3-4
2981141,150000,4,2,1,>150,4-5,2
2985646,150000,2,2,1,>150,2,2
2987444,62500,3,2,1,50-75,3,2
2996444,87500,2,2,1,75-100,2,2
2997322,62500,1,1,0,50-75,1,1
3007565,150000,4,4,0,>150,4-5,3-4
3007606,62500,4,4,0,50-75,4-5,3-4
3010444,10000,5,3,1,<25,4-5,3-4
3011142,25000,1,1,0,25-50,1,1
3011444,150000,3,2,1,>150,3,2
3012343,25000,1,1,1,25-50,1,1
3014141,62500,2,2,1,50-75,2,2
3014343,62500,1,1,1,50-75,1,1
3015444,35000,2,2,1,25-50,2,2
3018141,150000,5,5,1,>150,4-5,5-6
3023242,62500,5,3,1,50-75,4-5,3-4
3024848,62500,2,2,1,50-75,2,2
3024924,112500,2,2,0,100-150,2,2
3029848,62500,2,1,1,50-75,2,1
3032242,62500,5,4,1,50-75,4-5,3-4
3035747,62500,4,4,1,50-75,4-5,3-4
3035848,10000,8,5,1,<25,>=6,5-6
3043545,62500,2,2,1,50-75,2,2
3047545,150000,3,2,1,>150,3,2
3048463,17500,3,2,0,<25,3,2
3050242,150000,4,3,1,>150,4-5,3-4
3054545,10000,1,1,1,<25,1,1
3054747,10000,1,1,1,<25,1,1
3055545,87500,3,3,1,75-100,3,3-4
3056646,17500,1,1,1,<25,1,1
3059141,112500,1,1,1,100-150,1,1
3062848,150000,5,5,1,>150,4-5,5-6
3065242,87500,6,3,1,75-100,>=6,3-4
3065848,62500,1,1,1,50-75,1,1
3066545,150000,6,6,1,>150,>=6,5-6
3068747,35000,1,1,1,25-50,1,1
3069242,150000,3,2,1,>150,3,2
3073747,10000,2,1,1,<25,2,1
3076747,62500,2,1,1,50-75,2,1
3083242,112500,2,2,1,100-150,2,2
3086886,35000,1,1,0,25-50,1,1
3092545,25000,1,1,1,25-50,1,1
3093444,112500,4,3,1,100-150,4-5,3-4
3099444,112500,3,2,1,100-150,3,2
3100747,35000,6,6,1,25-50,>=6,5-6
3103646,112500,5,5,1,100-150,4-5,5-6
3104343,45000,1,1,1,25-50,1,1
3104545,62500,5,3,1,50-75,4-5,3-4
3105848,62500,1,1,1,50-75,1,1
3106242,87500,2,2,1,75-100,2,2
3112848,10000,5,5,1,<25,4-5,5-6
3114747,62500,5,4,1,50-75,4-5,3-4
3115848,112500,3,2,1,100-150,3,2
3116747,87500,2,1,1,75-100,2,1
3118242,62500,3,2,1,50-75,3,2
3118646,35000,2,1,1,25-50,2,1
3122141,25000,4,2,1,25-50,4-5,2
3124545,87500,3,3,1,75-100,3,3-4
3126747,62500,4,4,1,50-75,4-5,3-4
3128545,35000,3,2,1,25-50,3,2
3130747,112500,2,2,1,100-150,2,2
3131479,62500,3,3,0,50-75,3,3-4
3136444,87500,3,3,1,75-100,3,3-4
3139242,87500,1,1,1,75-100,1,1
3145848,62500,4,2,1,50-75,4-5,2
3149646,87500,5,5,1,75-100,4-5,5-6
3150848,112500,3,3,1,100-150,3,3-4
3154242,87500,4,3,1,75-100,4-5,3-4
3155646,87500,4,3,1,75-100,4-5,3-4
3157444,87500,4,4,1,75-100,4-5,3-4
3158444,35000,1,1,1,25-50,1,1
3159242,10000,1,1,1,<25,1,1
3161091,62500,8,4,0,50-75,>=6,3-4
3167646,25000,2,2,1,25-50,2,2
3168343,17500,1,1,1,<25,1,1
3173747,35000,1,1,1,25-50,1,1
3175242,87500,2,1,1,75-100,2,1
3175545,87500,3,2,1,75-100,3,2
3177848,45000,1,1,1,25-50,1,1
3179242,25000,3,3,1,25-50,3,3-4
3181242,62500,3,2,1,50-75,3,2
3183545,62500,2,1,1,50-75,2,1
3184242,62500,3,3,1,50-75,3,3-4
3184646,87500,5,4,1,75-100,4-5,3-4
3187444,17500,1,1,1,<25,1,1
3191444,87500,2,2,1,75-100,2,2
3197242,87500,4,4,1,75-100,4-5,3-4
3199545,112500,6,3,1,100-150,>=6,3-4
3201444,150000,7,6,1,>150,>=6,5-6
3203343,112500,4,4,1,100-150,4-5,3-4
3207343,112500,3,2,1,100-150,3,2
3213343,62500,3,3,1,50-75,3,3-4
3213444,25000,2,1,1,25-50,2,1
3215343,45000,3,2,1,25-50,3,2
3215444,87500,2,2,1,75-100,2,2
3220747,45000,4,2,1,25-50,4-5,2
3225135,62500,2,2,0,50-75,2,2
3225747,112500,1,1,1,100-150,1,1
3227848,112500,3,2,1,100-150,3,2
3229141,87500,5,3,1,75-100,4-5,3-4
3232545,112500,3,3,1,100-150,3,3-4
3238343,87500,4,3,1,75-100,4-5,3-4
3246444,62500,1,1,1,50-75,1,1
3247141,45000,4,3,1,25-50,4-5,3-4
3247747,45000,1,1,1,25-50,1,1
3260747,62500,1,1,1,50-75,1,1
3262343,10000,1,1,1,<25,1,1
3268747,62500,1,1,1,50-75,1,1
3271242,62500,1,1,1,50-75,1,1
3274141,35000,1,1,1,25-50,1,1
3275343,87500,8,6,1,75-100,>=6,5-6
3277441,87500,5,4,0,75-100,4-5,3-4
3279553,112500,2,2,0,100-150,2,2
3282444,150000,4,3,1,>150,4-5,3-4
3286947,150000,4,2,0,>150,4-5,2
3288646,150000,5,5,1,>150,4-5,5-6
3288848,62500,5,2,1,50-75,4-5,2
3293343,150000,4,4,1,>150,4-5,3-4
3293444,87500,5,5,1,75-100,4-5,5-6
3294687,62500,1,1,0,50-75,1,1
3295747,112500,3,3,1,100-150,3,3-4
3314141,150000,2,2,1,>150,2,2
3314343,112500,4,3,1,100-150,4-5,3-4
3317646,62500,3,3,1,50-75,3,3-4
3324343,62500,2,2,1,50-75,2,2
3328242,87500,3,2,1,75-100,3,2
3333536,62500,4,4,0,50-75,4-5,3-4
3334646,87500,4,4,1,75-100,4-5,3-4
3335747,10000,1,1,1,<25,1,1
3336444,17500,2,1,1,<25,2,1
3337141,87500,2,2,1,75-100,2,2
3337848,87500,7,5,1,75-100,>=6,5-6
3340343,62500,1,1,1,50-75,1,1
3340646,87500,5,2,1,75-100,4-5,2
3345242,150000,4,3,1,>150,4-5,3-4
3346545,150000,2,2,1,>150,2,2
3348444,10000,1,1,1,<25,1,1
3365141,45000,4,2,1,25-50,4-5,2
3371545,112500,2,2,1,100-150,2,2
3373242,62500,4,3,1,50-75,4-5,3-4
3382747,87500,4,2,1,75-100,4-5,2
3383545,87500,4,4,1,75-100,4-5,3-4
3385545,150000,3,2,1,>150,3,2
3393545,150000,2,2,1,>150,2,2
3394848,62500,6,6,1,50-75,>=6,5-6
3396127,62500,4,4,0,50-75,4-5,3-4
3400848,112500,4,3,1,100-150,4-5,3-4
3402343,62500,3,2,1,50-75,3,2
3403747,45000,2,1,1,25-50,2,1
3405444,62500,2,2,1,50-75,2,2
3408545,87500,3,3,1,75-100,3,3-4
3409545,112500,3,3,1,100-150,3,3-4
3410444,45000,1,1,1,25-50,1,1
3411444,150000,2,2,1,>150,2,2
3412545,87500,4,4,1,75-100,4-5,3-4
3412601,87500,2,2,0,75-100,2,2
3414747,87500,2,2,1,75-100,2,2
3418747,45000,3,2,1,25-50,3,2
3422242,150000,3,3,1,>150,3,3-4
3422848,35000,1,1,1,25-50,1,1
3424242,35000,1,1,1,25-50,1,1
3424444,87500,6,3,1,75-100,>=6,3-4
3424545,35000,1,1,1,25-50,1,1
3426242,87500,3,3,1,75-100,3,3-4
3426410,62500,5,5,0,50-75,4-5,5-6
3428747,112500,2,2,1,100-150,2,2
3429242,112500,5,2,1,100-150,4-5,2
3430343,150000,4,3,1,>150,4-5,3-4
3433242,45000,1,1,1,25-50,1,1
3434242,62500,4,4,1,50-75,4-5,3-4
3435242,87500,1,1,1,75-100,1,1
3435545,150000,6,3,1,>150,>=6,3-4
3435747,35000,2,2,1,25-50,2,2
3440082,150000,2,2,0,>150,2,2
3444444,87500,3,2,1,75-100,3,2
3445242,150000,2,2,1,>150,2,2
3448242,87500,2,2,1,75-100,2,2
3451330,150000,4,3,0,>150,4-5,3-4
3451545,35000,7,6,1,25-50,>=6,5-6
3452444,62500,5,4,1,50-75,4-5,3-4
3454848,87500,6,4,1,75-100,>=6,3-4
3455343,112500,3,3,1,100-150,3,3-4
3455545,150000,3,3,1,>150,3,3-4
3459343,45000,1,1,1,25-50,1,1
3462343,62500,5,3,1,50-75,4-5,3-4
3472747,150000,4,4,1,>150,4-5,3-4
3473343,62500,2,2,1,50-75,2,2
3476242,35000,4,3,1,25-50,4-5,3-4
3476343,62500,2,2,1,50-75,2,2
3476545,62500,1,1,1,50-75,1,1
3477263,62500,4,4,0,50-75,4-5,3-4
3479646,87500,9,6,1,75-100,>=6,5-6
3481747,87500,4,3,1,75-100,4-5,3-4
3485646,45000,2,1,1,25-50,2,1
3487141,150000,6,6,1,>150,>=6,5-6
3489141,62500,1,1,1,50-75,1,1
3491545,62500,2,2,1,50-75,2,2
3493242,112500,3,2,1,100-150,3,2
3495747,150000,6,6,1,>150,>=6,5-6
3498343,150000,5,2,1,>150,4-5,2
3499470,112500,4,3,0,100-150,4-5,3-4
3500747,87500,5,5,1,75-100,4-5,5-6
3506343,10000,3,3,1,<25,3,3-4
3506747,62500,5,2,1,50-75,4-5,2
3509141,112500,2,2,1,100-150,2,2
3509747,112500,1,1,1,100-150,1,1
3513747,35000,1,1,1,25-50,1,1
3519343,150000,3,3,1,>150,3,3-4
3526747,87500,4,4,1,75-100,4-5,3-4
3528444,35000,2,2,1,25-50,2,2
3529141,87500,3,3,1,75-100,3,3-4
3539747,62500,1,1,1,50-75,1,1
3540848,112500,3,2,1,100-150,3,2
3544242,62500,1,1,1,50-75,1,1
3544777,87500,5,4,0,75-100,4-5,3-4
3549747,87500,3,1,1,75-100,3,1
3555332,87500,2,2,0,75-100,2,2
3555646,45000,6,5,1,25-50,>=6,5-6
3561242,62500,8,5,1,50-75,>=6,5-6
3562747,112500,4,4,1,100-150,4-5,3-4
3569141,35000,2,1,1,25-50,2,1
3571747,87500,2,2,1,75-100,2,2
3574343,87500,6,4,1,75-100,>=6,3-4
3575141,112500,4,2,1,100-150,4-5,2
3575343,62500,4,4,1,50-75,4-5,3-4
3576242,112500,4,3,1,100-150,4-5,3-4
3576454,10000,5,5,0,<25,4-5,5-6
3578545,150000,5,2,1,>150,4-5,2
3578848,150000,4,3,1,>150,4-5,3-4
3583763,112500,6,6,0,100-150,>=6,5-6
3584848,87500,4,4,1,75-100,4-5,3-4
3585242,112500,4,4,1,100-150,4-5,3-4
3587343,62500,1,1,1,50-75,1,1
3588848,150000,2,2,1,>150,2,2
3597747,35000,1,1,1,25-50,1,1
3599242,62500,2,2,1,50-75,2,2
3600545,87500,5,5,1,75-100,4-5,5-6
3601646,17500,4,4,1,<25,4-5,3-4
3602545,150000,2,2,1,>150,2,2
3608816,62500,3,2,0,50-75,3,2
3612242,62500,6,5,1,50-75,>=6,5-6
3612545,62500,3,3,1,50-75,3,3-4
3613343,62500,4,3,1,50-75,4-5,3-4
3613444,112500,6,6,1,100-150,>=6,5-6
3615848,87500,4,4,1,75-100,4-5,3-4
3616141,62500,2,2,1,50-75,2,2
3616343,62500,1,1,1,50-75,1,1
3623747,112500,3,2,1,100-150,3,2
3623848,150000,3,3,1,>150,3,3-4
3625444,150000,6,5,1,>150,>=6,5-6
3627545,87500,2,2,1,75-100,2,2
3627747,87500,4,4,1,75-100,4-5,3-4
3628848,87500,1,1,1,75-100,1,1
3632646,62500,3,2,1,50-75,3,2
3634122,45000,2,1,0,25-50,2,1
3637747,62500,3,3,1,50-75,3,3-4
3643444,62500,3,3,1,50-75,3,3-4
3644141,25000,1,1,1,25-50,1,1
3646343,62500,4,4,1,50-75,4-5,3-4
3648646,62500,4,3,1,50-75,4-5,3-4
3649343,10000,2,2,1,<25,2,2
3650242,62500,1,1,1,50-75,1,1
3653787,150000,6,4,0,>150,>=6,3-4
3659242,150000,3,2,1,>150,3,2
3664545,87500,1,1,1,75-100,1,1
3669747,112500,5,4,1,100-150,4-5,3-4
3670141,35000,5,5,1,25-50,4-5,5-6
3674545,112500,6,4,1,100-150,>=6,3-4
3675646,35000,2,2,1,25-50,2,2
3677848,45000,2,1,1,25-50,2,1
3678141,17500,3,3,1,<25,3,3-4
3678242,150000,2,2,1,>150,2,2
3682343,62500,1,1,1,50-75,1,1
3683343,45000,4,2,1,25-50,4-5,2
3686848,87500,5,3,1,75-100,4-5,3-4
3687444,45000,4,3,1,25-50,4-5,3-4
3691646,87500,3,3,1,75-100,3,3-4
3695072,150000,5,2,0,>150,4-5,2
3695444,150000,6,5,1,>150,>=6,5-6
3697343,112500,3,2,1,100-150,3,2
3698747,62500,3,2,1,50-75,3,2
3700646,45000,4,4,1,25-50,4-5,3-4
3701848,150000,3,3,1,>150,3,3-4
3713242,35000,1,1,1,25-50,1,1
3715343,62500,4,4,1,50-75,4-5,3-4
3721343,150000,3,2,1,>150,3,2
3724942,62500,1,1,0,50-75,1,1
3726032,150000,4,3,0,>150,4-5,3-4
3728119,10000,3,2,0,<25,3,2
3731545,87500,5,4,1,75-100,4-5,3-4
3731747,62500,2,2,1,50-75,2,2
3739444,62500,4,4,1,50-75,4-5,3-4
3741646,112500,3,2,1,100-150,3,2
3742242,112500,4,3,1,100-150,4-5,3-4
3744343,62500,1,1,1,50-75,1,1
3746343,112500,2,2,1,100-150,2,2
3746747,45000,5,3,1,25-50,4-5,3-4
3747747,62500,1,1,1,50-75,1,1
3748014,150000,2,2,0,>150,2,2
3748747,62500,4,2,1,50-75,4-5,2
3751545,35000,2,2,1,25-50,2,2
3754747,62500,3,2,1,50-75,3,2
3755242,62500,2,2,1,50-75,2,2
3757747,112500,5,3,1,100-150,4-5,3-4
3757848,45000,3,2,1,25-50,3,2
3760242,62500,4,3,1,50-75,4-5,3-4
3763183,87500,3,2,0,75-100,3,2
3763343,150000,2,2,1,>150,2,2
3763646,62500,1,1,1,50-75,1,1
3763848,35000,5,4,1,25-50,4-5,3-4
3764752,62500,3,2,0,50-75,3,2
3766747,62500,3,3,1,50-75,3,3-4
3767543,62500,2,2,0,50-75,2,2
3775747,87500,3,3,1,75-100,3,3-4
3780848,62500,1,1,1,50-75,1,1
3783242,45000,3,2,1,25-50,3,2
3783343,112500,2,2,1,100-150,2,2
3786444,112500,4,4,1,100-150,4-5,3-4
3790242,87500,3,2,1,75-100,3,2
3793646,62500,4,2,1,50-75,4-5,2
3793848,87500,3,2,1,75-100,3,2
3796141,150000,6,5,1,>150,>=6,5-6
3796343,62500,1,1,1,50-75,1,1
3796444,87500,5,3,1,75-100,4-5,3-4
3797848,62500,2,2,1,50-75,2,2
3801444,62500,4,4,1,50-75,4-5,3-4
3803848,150000,4,2,1,>150,4-5,2
3804315,62500,2,2,0,50-75,2,2
3805444,87500,3,2,1,75-100,3,2
3805545,25000,1,1,1,25-50,1,1
3809343,10000,1,1,1,<25,1,1
3809646,62500,1,1,1,50-75,1,1
3809747,150000,4,4,1,>150,4-5,3-4
3812684,87500,4,4,0,75-100,4-5,3-4
3820343,150000,4,3,1,>150,4-5,3-4
3820444,87500,4,3,1,75-100,4-5,3-4
3825545,150000,2,2,1,>150,2,2
3827444,150000,3,3,1,>150,3,3-4
3828646,35000,3,3,1,25-50,3,3-4
3828747,62500,4,4,1,50-75,4-5,3-4
3830141,45000,5,5,1,25-50,4-5,5-6
3830848,150000,4,3,1,>150,4-5,3-4
3834141,35000,1,1,1,25-50,1,1
3834242,62500,7,6,1,50-75,>=6,5-6
3838848,112500,5,4,1,100-150,4-5,3-4
3841545,17500,2,2,1,<25,2,2
3841747,62500,3,2,1,50-75,3,2
3842141,62500,3,2,1,50-75,3,2
3842545,62500,1,1,1,50-75,1,1
3842646,87500,3,3,1,75-100,3,3-4
3842747,35000,1,1,1,25-50,1,1
3847747,87500,2,2,1,75-100,2,2
3851242,62500,2,2,1,50-75,2,2
3851444,62500,1,1,1,50-75,1,1
3852848,25000,5,5,1,25-50,4-5,5-6
3853747,35000,1,1,1,25-50,1,1
3859747,62500,1,1,1,50-75,1,1
3861300,87500,3,3,0,75-100,3,3-4
3865545,87500,4,4,1,75-100,4-5,3-4
3866141,62500,5,3,1,50-75,4-5,3-4
3873343,62500,3,1,1,50-75,3,1
3874242,150000,2,1,1,>150,2,1
3874747,150000,2,2,1,>150,2,2
3882242,45000,1,1,1,25-50,1,1
3882888,17500,1,1,0,<25,1,1
3884848,112500,2,2,1,100-150,2,2
3885071,35000,2,1,0,25-50,2,1
3885242,62500,5,4,1,50-75,4-5,3-4
3886343,87500,1,1,1,75-100,1,1
3888242,62500,6,6,1,50-75,>=6,5-6
3888646,17500,2,2,1,<25,2,2
3888747,87500,3,3,1,75-100,3,3-4
3890747,45000,1,1,1,25-50,1,1
3891242,17500,3,3,1,<25,3,3-4
3894444,112500,6,5,1,100-150,>=6,5-6
3894646,10000,3,3,1,<25,3,3-4
3894747,87500,3,3,1,75-100,3,3-4
3895242,45000,4,4,1,25-50,4-5,3-4
3897141,35000,2,2,1,25-50,2,2
3897444,87500,4,4,1,75-100,4-5,3-4
3898141,87500,3,3,1,75-100,3,3-4
3901141,150000,2,2,1,>150,2,2
3904242,62500,2,2,1,50-75,2,2
3907343,87500,2,2,1,75-100,2,2
3907444,112500,4,3,1,100-150,4-5,3-4
3909141,87500,5,5,1,75-100,4-5,5-6
3909343,62500,2,2,1,50-75,2,2
3911848,112500,4,4,1,100-150,4-5,3-4
3912545,150000,7,2,1,>150,>=6,2
3912747,87500,4,2,1,75-100,4-5,2
3913545,150000,4,4,1,>150,4-5,3-4
3914646,45000,4,4,1,25-50,4-5,3-4
3915343,87500,3,3,1,75-100,3,3-4
3915444,87500,2,2,1,75-100,2,2
3915848,87500,2,2,0,75-100,2,2
3919343,150000,4,3,1,>150,4-5,3-4
3919848,87500,4,3,1,75-100,4-5,3-4
3921068,87500,4,2,0,75-100,4-5,2
3922444,45000,1,1,1,25-50,1,1
3925055,17500,3,2,0,<25,3,2
3926444,87500,5,4,1,75-100,4-5,3-4
3934747,62500,4,2,1,50-75,4-5,2
3935343,10000,6,5,1,<25,>=6,5-6
3936364,25000,4,4,0,25-50,4-5,3-4
3937242,87500,2,2,1,75-100,2,2
3948444,45000,1,1,1,25-50,1,1
3955848,150000,3,2,1,>150,3,2
3957660,112500,4,3,0,100-150,4-5,3-4
